 -9.0000000e+000 -7.9867000e+000  4.7981000e+000  2.8085000e+000  2.8348000e-001  1.1929000e-002 -8.9802000e-003  2.5501100e+001  3.9820000e+000  9.2408000e+000  2.1852400e+001  2.0808400e+001  1.0526100e+001  2.5590800e+001  4.2924700e+001  2.0499500e+001  1.1499900e+001  1.2020250e+002  1.5064500e+002  1.8616060e+002  1.9206290e+002  2.1733430e+002  1.2777030e+002  6.1330100e+001  4.7499100e+001
 -4.0000000e+000 -4.9649000e+000  1.0547200e+001 -9.2143000e+000 -4.2821000e-001 -2.1053900e+001 -5.5972000e+000  1.0590420e+002  6.5176900e+001 -6.7950000e-001 -1.5028100e+001  4.0225000e+000 -7.2180000e+000 -2.9481000e-001  5.2369000e+000  5.9274000e+000  2.7493600e+001  9.8857000e+001  8.4940900e+001  1.0815490e+002  1.2249620e+002  2.2821330e+002  2.3127430e+002  1.6284490e+002  1.1360660e+002
 -5.0000000e+000  2.7024500e+001 -4.0074000e+000  4.5119000e+000 -1.2552000e+000  3.5239000e+000 -9.9893000e-001  6.3323000e+000  2.9064000e+000  3.1903000e+000  2.3915000e+000 -1.9047000e-001 -3.7246000e-001  5.7316000e-001  9.7615000e+000  1.6135400e+001  1.9237200e+001  2.9796220e+002  2.3311680e+002  1.6267880e+002  1.6113290e+002  3.1478280e+002  2.5999710e+002  2.3351990e+002  2.4970040e+002
 -6.0000000e+000  7.2039000e+000  1.0266000e+000 -7.6367000e+000 -8.2746000e-002 -3.0993000e+000  2.4264000e+000  3.3789000e+000  2.5048000e+000  9.9286000e+000  7.0556000e+000  2.4023800e+001  8.5493000e+000  2.8610700e+001  2.7305800e+001  2.7162300e+001  2.6290600e+001  1.8241290e+002  1.8347700e+002  1.1108270e+002  1.3028610e+002  3.0323910e+002  2.4420820e+002  3.5778190e+002  3.6093240e+002
 -7.0000000e+000  7.1410000e+000 -4.2955000e+000 -6.3594000e+000  1.0806300e+001 -2.5969000e+000  2.4571700e+001 -2.3682800e+001 -1.5689000e+000  3.0995700e+001  2.2620800e+001  2.0264600e+001  1.1833300e+001 -3.6565000e+000 -1.1898000e+000  1.1428100e+001  1.3129400e+001  3.1623460e+002  3.1091710e+002  1.4036920e+002  1.2262690e+002  3.6887300e+002  2.4337470e+002  2.2992850e+002  2.1963120e+002
 -4.5228787e+000 -2.1078600e+001 -2.5453400e+001 -4.2334300e+001 -5.2809000e+000 -3.6957900e+001 -4.6550200e+001 -1.6855000e+000  1.6538800e+001  1.4115400e+001  2.4118000e+000  2.1902000e+000  3.8442000e+000  1.6006600e+001  5.7339000e+000 -2.6315000e+000  1.7732000e+000  1.1485230e+002  8.4485700e+001  1.3250540e+002  9.9388200e+001  1.1041440e+002  9.1146400e+001 -4.0409390e+002  2.0448820e+002
 -5.5228787e+000 -6.8281000e+000  1.7310200e+001  2.3786000e+001  1.5400200e+001  3.6194600e+001 -1.5556000e+000 -2.2432600e+001 -2.3572400e+001  1.7580700e+001 -5.0666000e+000  2.6739900e+001  3.2666800e+001  2.0311800e+001  1.6017200e+001  2.9050400e+001  2.7304700e+001  1.1297020e+002  9.2193800e+001  1.1774540e+002  1.0869000e+002  1.2036690e+002  1.1432510e+002  1.2249630e+002  1.0759530e+002
 -6.5228787e+000  1.1904900e+002  3.4294900e+001 -3.8238230e+002 -1.9250100e+001  1.3677900e+001  5.2625000e-001  1.9535700e+001 -1.5390000e+001  1.0816220e+002  2.7323400e+001  3.0945000e-002  4.7620000e-003  2.9143700e+001  3.1205300e+001  3.4900700e+001  2.9524600e+001  1.0137800e+002  1.2108530e+002  1.3844700e+002  1.2100410e+002  1.7656080e+002  1.8276060e+002  6.1051000e+001  5.5823300e+001
